"No.","Time","Source","Destination","Protocol","Length","Info"
"188","0.000679","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3076 Ack=90106 Win=131072 Len=0 TSval=591090840 TSecr=900210582"
"191","0.000074","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3076 Ack=91952 Win=129216 Len=0 TSval=591090841 TSecr=900210583"
"194","0.000068","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3076 Ack=94848 Win=128128 Len=0 TSval=591090841 TSecr=900210584"
"195","0.000408","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3076 Ack=94848 Win=131072 Len=0 TSval=591090841 TSecr=900210584"
"198","0.000125","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3076 Ack=96116 Win=131072 Len=0 TSval=591090842 TSecr=900210584"
"201","0.000070","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3076 Ack=97701 Win=129472 Len=0 TSval=591090843 TSecr=900210584"
"203","0.830328","100.64.170.173","52.3.144.142","TLSv1.3","138","Application Data"
"204","0.000137","100.64.170.173","52.3.144.142","TLSv1.3","105","Application Data"
"207","0.000095","100.64.170.173","52.3.144.142","TCP","66","60890  >  443 [ACK] Seq=1384 Ack=2006 Win=131008 Len=0 TSval=378444852 TSecr=2502843758"
"209","0.000064","100.64.170.173","52.3.144.142","TCP","66","60890  >  443 [ACK] Seq=1384 Ack=2235 Win=130816 Len=0 TSval=378444855 TSecr=2502843761"
"210","0.005093","100.64.170.173","52.3.144.142","TLSv1.3","134","Application Data"
"211","0.000041","100.64.170.173","52.3.144.142","TLSv1.3","105","Application Data"
"212","0.000023","100.64.170.173","52.3.144.142","TLSv1.3","197","Application Data"
"215","0.000032","100.64.170.173","52.3.144.142","TCP","66","60891  >  443 [ACK] Seq=1804 Ack=1961 Win=131008 Len=0 TSval=3753901741 TSecr=2438420455"
"217","0.000046","100.64.170.173","52.3.144.142","TCP","66","60891  >  443 [ACK] Seq=1804 Ack=2206 Win=130816 Len=0 TSval=3753901748 TSecr=2438420461"
"218","1.687219","100.64.170.173","54.237.226.164","TLSv1.3","408","Application Data"
"221","0.000144","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=97941 Win=130816 Len=0 TSval=591093593 TSecr=900213336"
"229","0.000171","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=104736 Win=124224 Len=0 TSval=591093595 TSecr=900213336"
"230","0.000154","100.64.170.173","54.237.226.164","TCP","66","60881  >  443 [ACK] Seq=3418 Ack=107027 Win=121984 Len=0 TSval=591093595 TSecr=900213337"
"231","0.000630","100.64.170.173","54.237.226.164","TCP","66","[TCP Window Update] 60881  >  443 [ACK] Seq=3418 Ack=107027 Win=131072 Len=0 TSval=591093595 TSecr=900213337"
